Time,Date,Attack Name,Attacking Country,Target Country,Attack Type
1:01:28 PM,5 Oct 2019,,China,,SPAM
1:19:08 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:19:16 PM,5 Oct 2019,Trojan.Dropper.UYL,Saudi Arabia,,INFECTION
1:23:41 PM,5 Oct 2019,,United States,Portugal,ATTACK
1:27:27 PM,5 Oct 2019,,Austria,,SPAM
12:50:54 PM,5 Oct 2019,,Japan,,SPAM
1:57:58 PM,5 Oct 2019,,Japan,,SPAM
1:32:32 PM,5 Oct 2019,,Netherlands,Finland,ATTACK
1:07:34 PM,5 Oct 2019,,Croatia,,SPAM
1:54:02 PM,5 Oct 2019,Trojan.Generic.7593410,United States,,INFECTION
1:54:23 PM,5 Oct 2019,,United States,,SPAM
1:44:41 PM,5 Oct 2019,Gen:Application.Heur.cmKfkSDpbknO,United States,,INFECTION
1:02:52 PM,5 Oct 2019,,United States,,SPAM
1:22:25 PM,5 Oct 2019,,Romania,Russia,ATTACK
1:08:34 PM,5 Oct 2019,,Romania,United States,ATTACK
12:44:37 PM,5 Oct 2019,,Netherlands,,SPAM
1:30:36 PM,5 Oct 2019,Gen:Variant.Ulise.72678,United States,,INFECTION
12:38:56 PM,5 Oct 2019,,Australia,,SPAM
1:45:44 PM,5 Oct 2019,JS:Trojan.Cryxos.2306,United States,,INFECTION
1:26:13 PM,5 Oct 2019,,Republic of Korea,United Kingdom,ATTACK
1:49:39 PM,5 Oct 2019,,India,,SPAM
12:43:37 PM,5 Oct 2019,,United States,,SPAM
1:28:22 PM,5 Oct 2019,,United States,,SPAM
1:36:28 PM,5 Oct 2019,Trojan.GenericKD.32502736,United States,,INFECTION
1:04:29 PM,5 Oct 2019,,India,,SPAM
12:32:37 PM,5 Oct 2019,,Austria,,SPAM
1:12:36 PM,5 Oct 2019,,Singapore,,SPAM
1:35:49 PM,5 Oct 2019,,Japan,,SPAM
1:14:26 PM,5 Oct 2019,,United States,,SPAM
2:01:46 PM,5 Oct 2019,,India,,SPAM
1:57:29 PM,5 Oct 2019,,India,,SPAM
1:13:01 PM,5 Oct 2019,,India,,SPAM
12:36:41 PM,5 Oct 2019,,United States,,SPAM
1:46:50 PM,5 Oct 2019,Gen:Variant.Ursu.595932,United States,,INFECTION
1:30:41 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
1:06:01 PM,5 Oct 2019,,Poland,,SPAM
1:15:02 PM,5 Oct 2019,Heur.BZC.Pantera.24.04438B64,United States,,INFECTION
1:02:41 PM,5 Oct 2019,,France,,SPAM
1:57:39 PM,5 Oct 2019,Trojan.GenericKD.40559290,United Kingdom,,INFECTION
1:33:43 PM,5 Oct 2019,,United States,,SPAM
1:02:26 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
12:46:39 PM,5 Oct 2019,,Netherlands,United States,ATTACK
1:22:34 PM,5 Oct 2019,Trojan.LNK.Poweliks.1.Gen,United States,,INFECTION
1:16:33 PM,5 Oct 2019,Gen:Illusion.Veyron.16.3010100,United Kingdom,,INFECTION
1:39:26 PM,5 Oct 2019,,India,,SPAM
1:37:39 PM,5 Oct 2019,,United States,,SPAM
1:31:16 PM,5 Oct 2019,,Romania,United States,ATTACK
1:22:14 PM,5 Oct 2019,,Vietnam,,SPAM
1:15:28 PM,5 Oct 2019,,United Kingdom,,SPAM
12:45:00 PM,5 Oct 2019,,India,,SPAM
12:36:43 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
1:15:54 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:00:53 PM,5 Oct 2019,,India,,SPAM
1:29:29 PM,5 Oct 2019,,United States,,SPAM
12:37:17 PM,5 Oct 2019,Application.GenericKD.4627218,Canada,,INFECTION
1:36:07 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Tunisia,,INFECTION
1:28:40 PM,5 Oct 2019,,Netherlands,,SPAM
1:11:35 PM,5 Oct 2019,,Netherlands,,SPAM
1:49:57 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:37:27 PM,5 Oct 2019,Win32.Worm.Downadup.Gen,Egypt,,INFECTION
1:08:50 PM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
1:44:33 PM,5 Oct 2019,Win32.Worm.TRG,United States,,INFECTION
1:32:40 PM,5 Oct 2019,,India,,SPAM
1:15:25 PM,5 Oct 2019,,India,,SPAM
1:44:56 PM,5 Oct 2019,VB:Trojan.VBA.Downloader.OJ,Barbados,,INFECTION
1:25:24 PM,5 Oct 2019,,United States,Canada,ATTACK
1:31:03 PM,5 Oct 2019,Trojan.LNK.Agent.AJR,United States,,INFECTION
1:17:24 PM,5 Oct 2019,Gen:Variant.Graftor.10503,United States,,INFECTION
12:45:28 PM,5 Oct 2019,,United Kingdom,,SPAM
1:36:54 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:11:15 PM,5 Oct 2019,,United States,United Kingdom,ATTACK
1:48:33 PM,5 Oct 2019,,United States,United States,ATTACK
12:45:09 PM,5 Oct 2019,,India,,SPAM
1:29:52 PM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
1:14:40 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:26:42 PM,5 Oct 2019,Trojan.Agent.BBIY,United States,,INFECTION
1:12:50 PM,5 Oct 2019,Worm.Generic.914973,Brazil,,INFECTION
1:34:59 PM,5 Oct 2019,Trojan.Generic.12091113,United Kingdom,,INFECTION
1:50:20 PM,5 Oct 2019,,Japan,,SPAM
1:38:06 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
12:36:35 PM,5 Oct 2019,,United States,,SPAM
1:56:21 PM,5 Oct 2019,Gen:Variant.Application.Dealply.16,United States,,INFECTION
12:44:09 PM,5 Oct 2019,Trojan.Patched.EV.DAR,Brazil,,INFECTION
1:24:43 PM,5 Oct 2019,Trojan.Agent.EBDQ,Philippines,,INFECTION
1:07:27 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Colombia,,INFECTION
1:49:39 PM,5 Oct 2019,Win32.Neshta.A,United States,,INFECTION
1:22:14 PM,5 Oct 2019,Gen:Variant.MSILPerseus.193585,Colombia,,INFECTION
12:44:22 PM,5 Oct 2019,,India,,SPAM
2:02:27 PM,5 Oct 2019,,India,,SPAM
1:22:46 PM,5 Oct 2019,,Germany,,SPAM
1:18:09 PM,5 Oct 2019,,United States,Portugal,ATTACK
1:20:59 PM,5 Oct 2019,,Ukraine,,SPAM
1:09:57 PM,5 Oct 2019,,United States,,SPAM
12:40:51 PM,5 Oct 2019,,Sweden,,SPAM
12:42:19 PM,5 Oct 2019,,India,,SPAM
1:57:36 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
1:30:22 PM,5 Oct 2019,,United States,,SPAM
1:28:40 PM,5 Oct 2019,,China,Czechia,ATTACK
1:36:48 PM,5 Oct 2019,Gen:Variant.Strictor.3519,South Africa,,INFECTION
1:12:36 PM,5 Oct 2019,,United States,,SPAM
1:55:32 PM,5 Oct 2019,Trojan.Acad.Bursted.AK,Greece,,INFECTION
12:42:05 PM,5 Oct 2019,Heur.BZC.WBO.Pantera.27.0347D204,New Zealand,,INFECTION
1:50:12 PM,5 Oct 2019,Trojan.Agent.EELQ,United States,,INFECTION
1:13:26 PM,5 Oct 2019,,Hong Kong,,SPAM
1:35:53 PM,5 Oct 2019,,United States,,SPAM
1:03:57 PM,5 Oct 2019,,China,,SPAM
1:45:32 PM,5 Oct 2019,,Ireland,France,ATTACK
1:20:02 PM,5 Oct 2019,,Netherlands,United States,ATTACK
1:28:38 PM,5 Oct 2019,,Japan,,SPAM
1:31:55 PM,5 Oct 2019,Win32.Worm.DownadupJob.A,Brazil,,INFECTION
1:37:05 PM,5 Oct 2019,,India,,SPAM
1:46:11 PM,5 Oct 2019,,India,,SPAM
12:51:37 PM,5 Oct 2019,,India,,SPAM
1:22:23 PM,5 Oct 2019,Trojan.Doc.Agent.OE,United States,,INFECTION
12:38:01 PM,5 Oct 2019,,Romania,Portugal,ATTACK
1:23:02 PM,5 Oct 2019,,India,,SPAM
1:11:06 PM,5 Oct 2019,,Republic of Lithuania,,SPAM
1:35:07 PM,5 Oct 2019,,Japan,,SPAM
12:47:48 PM,5 Oct 2019,,United States,,SPAM
1:06:31 PM,5 Oct 2019,,United States,,SPAM
1:35:31 PM,5 Oct 2019,Trojan.Dropper.UDL,South Africa,,INFECTION
1:21:54 PM,5 Oct 2019,,United States,,SPAM
1:47:11 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:12:35 PM,5 Oct 2019,JS:Trojan.JS.Downloader.GPG,United States,,INFECTION
1:55:31 PM,5 Oct 2019,,United States,,SPAM
12:45:29 PM,5 Oct 2019,,France,,SPAM
1:04:41 PM,5 Oct 2019,VBS.ObfDldr.18.Gen,Colombia,,INFECTION
1:17:53 PM,5 Oct 2019,,Belgium,,SPAM
12:39:04 PM,5 Oct 2019,,France,,SPAM
1:17:16 PM,5 Oct 2019,,France,,SPAM
1:08:30 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:31:57 PM,5 Oct 2019,Trojan.Agent.DEBI,Iran,,INFECTION
1:37:27 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
1:03:08 PM,5 Oct 2019,,Netherlands,United States,ATTACK
1:13:51 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:35:18 PM,5 Oct 2019,,Denmark,,SPAM
1:26:29 PM,5 Oct 2019,,Canada,,SPAM
1:49:59 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,United States,,INFECTION
1:21:33 PM,5 Oct 2019,,India,,SPAM
1:55:22 PM,5 Oct 2019,,Ukraine,,SPAM
1:31:16 PM,5 Oct 2019,,Italy,Ireland,ATTACK
1:37:27 PM,5 Oct 2019,Adware.SwiftBrowse.CO,Montenegro,,INFECTION
1:26:14 PM,5 Oct 2019,,United States,,SPAM
1:25:35 PM,5 Oct 2019,Trojan.GenericKD.1934162,United Kingdom,,INFECTION
1:05:06 PM,5 Oct 2019,Gen:Variant.Razy.347393,Mexico,,INFECTION
1:54:48 PM,5 Oct 2019,Application.Deceptor.VM,Argentina,,INFECTION
1:32:15 PM,5 Oct 2019,,United States,,SPAM
1:45:15 PM,5 Oct 2019,,Norway,,SPAM
1:16:21 PM,5 Oct 2019,Trojan.Script.669350,Canada,,INFECTION
12:43:19 PM,5 Oct 2019,,United States,,SPAM
1:07:29 PM,5 Oct 2019,,Republic of Moldova,Germany,ATTACK
1:14:34 PM,5 Oct 2019,,United States,Finland,ATTACK
1:09:23 PM,5 Oct 2019,,Russia,,SPAM
1:09:45 PM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
1:08:05 PM,5 Oct 2019,Application.Elex.IU,Saudi Arabia,,INFECTION
1:02:58 PM,5 Oct 2019,,United States,,SPAM
1:38:44 PM,5 Oct 2019,,Russia,Canada,ATTACK
1:34:46 PM,5 Oct 2019,Exploit.BlackHole.Script.B,United States,,INFECTION
1:57:39 PM,5 Oct 2019,Trojan.GenericKD.41694047,United States,,INFECTION
1:57:48 PM,5 Oct 2019,,Singapore,,SPAM
1:53:30 PM,5 Oct 2019,,United Arab Emirates,,SPAM
1:29:40 PM,5 Oct 2019,Win32.Worm.Downadup.Gen,Brazil,,INFECTION
1:36:25 PM,5 Oct 2019,,Japan,,SPAM
1:56:54 PM,5 Oct 2019,,United States,Belgium,ATTACK
1:33:13 PM,5 Oct 2019,Gen:Variant.Graftor.571225,Brazil,,INFECTION
12:51:55 PM,5 Oct 2019,,Japan,,SPAM
1:28:24 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
12:37:36 PM,5 Oct 2019,,United States,,SPAM
1:32:39 PM,5 Oct 2019,Win32.Worm.Nimda.O,Kenya,,INFECTION
1:56:13 PM,5 Oct 2019,,United States,,SPAM
1:26:48 PM,5 Oct 2019,,France,,SPAM
1:06:20 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
12:36:21 PM,5 Oct 2019,JS:Trojan.JS.Agent.SJP,South Africa,,INFECTION
1:17:33 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:03:37 PM,5 Oct 2019,,Turkey,,SPAM
1:18:23 PM,5 Oct 2019,,United States,Germany,ATTACK
12:44:29 PM,5 Oct 2019,Trojan.GenericKD.32474726,United States,,INFECTION
1:26:25 PM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
1:36:55 PM,5 Oct 2019,Trojan.Agent.EELW,United States,,INFECTION
1:55:31 PM,5 Oct 2019,Trojan.GenericKDZ.58198,Canada,,INFECTION
1:20:56 PM,5 Oct 2019,,Ireland,,SPAM
1:20:23 PM,5 Oct 2019,Worm.Generic.914973,Kenya,,INFECTION
12:47:57 PM,5 Oct 2019,,France,,SPAM
1:45:23 PM,5 Oct 2019,,United States,,SPAM
1:02:38 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:31:38 PM,5 Oct 2019,,Poland,,SPAM
1:56:52 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
12:50:54 PM,5 Oct 2019,Application.Hacktool.KMSActivator.AV,Brazil,,INFECTION
1:12:17 PM,5 Oct 2019,,Sweden,,SPAM
1:14:21 PM,5 Oct 2019,,Italy,,SPAM
1:25:04 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
1:22:50 PM,5 Oct 2019,,France,,SPAM
1:54:09 PM,5 Oct 2019,,Netherlands,Canada,ATTACK
1:57:47 PM,5 Oct 2019,,Germany,,SPAM
1:27:27 PM,5 Oct 2019,,Bulgaria,Finland,ATTACK
1:56:13 PM,5 Oct 2019,,Netherlands,,SPAM
1:04:47 PM,5 Oct 2019,,Canada,,SPAM
1:05:42 PM,5 Oct 2019,,United States,France,ATTACK
1:10:42 PM,5 Oct 2019,Application.JS.Miner.C,United States,,INFECTION
1:01:02 PM,5 Oct 2019,,Germany,,SPAM
1:10:15 PM,5 Oct 2019,Win32.Rontokbro.H,Mexico,,INFECTION
12:37:50 PM,5 Oct 2019,,United States,,SPAM
1:45:17 PM,5 Oct 2019,,United States,,SPAM
1:28:11 PM,5 Oct 2019,,Italy,,SPAM
12:41:13 PM,5 Oct 2019,,Netherlands,United States,ATTACK
1:24:53 PM,5 Oct 2019,Win32.Doboc.Gen.1,Haiti,,INFECTION
1:01:45 PM,5 Oct 2019,Trojan.HTML.Ramnit.A,Brazil,,INFECTION
1:06:18 PM,5 Oct 2019,,India,,SPAM
1:25:30 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
1:33:27 PM,5 Oct 2019,,United States,,SPAM
1:50:57 PM,5 Oct 2019,,Germany,,SPAM
1:33:51 PM,5 Oct 2019,Application.Hacktool.KMSActivator.AI,Netherlands,,INFECTION
1:28:46 PM,5 Oct 2019,,United States,,SPAM
1:14:22 PM,5 Oct 2019,Application.JS.CoinHive.2.Gen,Canada,,INFECTION
1:31:19 PM,5 Oct 2019,Backdoor.PHP.ALI,Brazil,,INFECTION
12:35:14 PM,5 Oct 2019,Win32.Worm.Downadup.Gen,United States,,INFECTION
1:13:31 PM,5 Oct 2019,,Italy,,SPAM
12:34:06 PM,5 Oct 2019,Trojan.Generic.5299846,South Africa,,INFECTION
1:46:34 PM,5 Oct 2019,Gen:Variant.Application.Bundler.DealPly.771,United States,,INFECTION
1:13:29 PM,5 Oct 2019,Application.Hacktool.KMSActivator.AK,Ukraine,,INFECTION
1:12:40 PM,5 Oct 2019,Win32.Rontokbro.H,Mexico,,INFECTION
1:12:31 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
1:29:31 PM,5 Oct 2019,Win32.Worm.DownadupJob.A,Brazil,,INFECTION
1:02:25 PM,5 Oct 2019,,France,,SPAM
12:44:23 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
1:23:34 PM,5 Oct 2019,,Ireland,United States,ATTACK
12:41:14 PM,5 Oct 2019,Application.Miner.AF,Peru,,INFECTION
1:06:36 PM,5 Oct 2019,VB:Trojan.VBA.Agent.ZR,United States,,INFECTION
1:55:26 PM,5 Oct 2019,,Canada,,SPAM
1:27:09 PM,5 Oct 2019,Exploit.SWF.CK,United States,,INFECTION
12:51:11 PM,5 Oct 2019,,United States,United States,ATTACK
1:44:59 PM,5 Oct 2019,VB:Trojan.Valyria.2604,United States,,INFECTION
1:15:38 PM,5 Oct 2019,Gen:Illusion.Mustang.5.2020100,United Kingdom,,INFECTION
1:24:58 PM,5 Oct 2019,,Japan,,SPAM
1:44:59 PM,5 Oct 2019,VB:Trojan.Valyria.2673,Barbados,,INFECTION
1:21:49 PM,5 Oct 2019,Generic.Cantix.51301144,Peru,,INFECTION
1:11:51 PM,5 Oct 2019,Gen:Variant.Application.Bundler.Zusy.120679,United States,,INFECTION
1:34:39 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,India,,INFECTION
1:17:39 PM,5 Oct 2019,Gen:Variant.Graftor.10503,United States,,INFECTION
1:14:04 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
1:20:50 PM,5 Oct 2019,,Italy,,SPAM
1:30:36 PM,5 Oct 2019,,Canada,,SPAM
1:18:52 PM,5 Oct 2019,Trojan.Downloader.Bredolab.AM,United States,,INFECTION
12:51:45 PM,5 Oct 2019,Win32.Parite.B,Brazil,,INFECTION
1:29:13 PM,5 Oct 2019,,Netherlands,United States,ATTACK
12:50:54 PM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
1:56:37 PM,5 Oct 2019,,United States,,SPAM
12:36:25 PM,5 Oct 2019,,Hong Kong,France,ATTACK
1:10:49 PM,5 Oct 2019,,India,,SPAM
12:45:40 PM,5 Oct 2019,Gen:Variant.Cerbu.52808,Brazil,,INFECTION
12:39:52 PM,5 Oct 2019,,India,,SPAM
12:37:52 PM,5 Oct 2019,,United States,,SPAM
1:55:47 PM,5 Oct 2019,,United States,,SPAM
1:08:58 PM,5 Oct 2019,,India,,SPAM
1:22:48 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
12:46:19 PM,5 Oct 2019,,Russia,,SPAM
1:38:59 PM,5 Oct 2019,,United States,Canada,ATTACK
1:46:36 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
1:21:04 PM,5 Oct 2019,,Brazil,,SPAM
1:16:48 PM,5 Oct 2019,,India,,SPAM
1:35:39 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:50:36 PM,5 Oct 2019,,United States,,SPAM
12:41:04 PM,5 Oct 2019,,Japan,,SPAM
1:56:23 PM,5 Oct 2019,Gen:Variant.Ursu.290606,Austria,,INFECTION
1:22:11 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:27:51 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
1:56:41 PM,5 Oct 2019,Trojan.GenericKD.2103971,United States,,INFECTION
12:53:52 PM,5 Oct 2019,,Germany,,SPAM
1:25:59 PM,5 Oct 2019,,Belgium,,SPAM
1:57:42 PM,5 Oct 2019,,Vietnam,,SPAM
1:51:11 PM,5 Oct 2019,Gen:Variant.Ulise.38868,United Kingdom,,INFECTION
1:32:56 PM,5 Oct 2019,Exploit.CVE-2017-3077.Gen,United States,,INFECTION
12:35:49 PM,5 Oct 2019,Gen:Variant.Johnnie.5072,Romania,,INFECTION
1:33:02 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
12:48:09 PM,5 Oct 2019,,Czechia,,SPAM
1:10:10 PM,5 Oct 2019,,Japan,,SPAM
12:43:08 PM,5 Oct 2019,Gen:Variant.Strictor.164035,Angola,,INFECTION
12:37:28 PM,5 Oct 2019,,United Kingdom,,SPAM
1:12:56 PM,5 Oct 2019,,Ireland,Finland,ATTACK
1:06:15 PM,5 Oct 2019,,India,,SPAM
1:49:53 PM,5 Oct 2019,,United States,,SPAM
12:36:49 PM,5 Oct 2019,Trojan.Dropper.UDL,Brazil,,INFECTION
12:39:09 PM,5 Oct 2019,,United States,,SPAM
1:39:02 PM,5 Oct 2019,,Sweden,,SPAM
12:37:10 PM,5 Oct 2019,,United States,United States,ATTACK
1:02:01 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:33:29 PM,5 Oct 2019,,India,,SPAM
1:23:21 PM,5 Oct 2019,Trojan.Dropper.UYL,South Africa,,INFECTION
1:54:38 PM,5 Oct 2019,,Japan,,SPAM
1:18:05 PM,5 Oct 2019,,India,,SPAM
1:20:27 PM,5 Oct 2019,,Ireland,Russia,ATTACK
1:23:18 PM,5 Oct 2019,,Ireland,Belgium,ATTACK
12:37:09 PM,5 Oct 2019,,India,,SPAM
1:36:27 PM,5 Oct 2019,Trojan.Zamg.O,South Africa,,INFECTION
1:54:22 PM,5 Oct 2019,,Singapore,,SPAM
12:44:35 PM,5 Oct 2019,,United States,,SPAM
1:20:22 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:06:21 PM,5 Oct 2019,Application.Hacktool.KMSActivator.AI,United States,,INFECTION
1:10:01 PM,5 Oct 2019,,Croatia,,SPAM
12:45:14 PM,5 Oct 2019,,France,,SPAM
1:39:52 PM,5 Oct 2019,,United Arab Emirates,,SPAM
1:26:12 PM,5 Oct 2019,,China,,SPAM
12:42:11 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:24:23 PM,5 Oct 2019,Trojan.GenericKD.30399647,Namibia,,INFECTION
1:24:02 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
1:25:53 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
12:34:38 PM,5 Oct 2019,,United States,,SPAM
1:35:26 PM,5 Oct 2019,Application.DealAlpha.1.Gen,United States,,INFECTION
1:03:20 PM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
1:31:22 PM,5 Oct 2019,,United States,Germany,ATTACK
2:02:54 PM,5 Oct 2019,,United Kingdom,,SPAM
1:46:41 PM,5 Oct 2019,,Brazil,,SPAM
1:38:09 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
12:44:07 PM,5 Oct 2019,Win32.Worm.DownadupJob.A,Brazil,,INFECTION
12:34:42 PM,5 Oct 2019,Application.Hacktool.KMSActivator.BN,Romania,,INFECTION
1:03:26 PM,5 Oct 2019,Trojan.Dropper.UYL,United Arab Emirates,,INFECTION
1:31:58 PM,5 Oct 2019,,United States,,SPAM
12:39:00 PM,5 Oct 2019,Trojan.SpamMalware-ZIP.Gen,United States,,INFECTION
12:47:09 PM,5 Oct 2019,,United States,,SPAM
1:07:57 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:09:44 PM,5 Oct 2019,,Netherlands,,SPAM
1:23:01 PM,5 Oct 2019,,United States,,SPAM
12:44:38 PM,5 Oct 2019,Application.Agent.GTY,Mexico,,INFECTION
12:34:44 PM,5 Oct 2019,,United States,,SPAM
1:44:27 PM,5 Oct 2019,Trojan.GenericKD.41385236,United States,,INFECTION
1:29:38 PM,5 Oct 2019,,Ireland,Russia,ATTACK
1:03:43 PM,5 Oct 2019,,India,,SPAM
1:34:17 PM,5 Oct 2019,,Ireland,Belgium,ATTACK
1:45:00 PM,5 Oct 2019,,Germany,,SPAM
1:09:48 PM,5 Oct 2019,,Ireland,United States,ATTACK
1:37:23 PM,5 Oct 2019,VB:Trojan.Valyria.2638,United States,,INFECTION
1:25:26 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
12:34:00 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:31:44 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:17:00 PM,5 Oct 2019,,Italy,Germany,ATTACK
12:51:30 PM,5 Oct 2019,,Brazil,,SPAM
12:41:07 PM,5 Oct 2019,DeepScan:Generic.Adware.ConvertAd.DE7D29A7,Turkey,,INFECTION
1:49:53 PM,5 Oct 2019,,Ukraine,Canada,ATTACK
1:30:44 PM,5 Oct 2019,Trojan.Dropper.UDL,Brazil,,INFECTION
1:06:04 PM,5 Oct 2019,,France,,SPAM
1:29:16 PM,5 Oct 2019,,United States,,SPAM
12:35:31 PM,5 Oct 2019,,Ireland,United States,ATTACK
12:41:47 PM,5 Oct 2019,Win32.Generic.497568,United States,,INFECTION
12:37:19 PM,5 Oct 2019,,France,Germany,ATTACK
1:17:44 PM,5 Oct 2019,,India,,SPAM
1:33:22 PM,5 Oct 2019,,Denmark,,SPAM
1:35:50 PM,5 Oct 2019,,India,,SPAM
1:09:54 PM,5 Oct 2019,,United States,Finland,ATTACK
1:31:00 PM,5 Oct 2019,Trojan.VBS.Agent.AMV,Lebanon,,INFECTION
1:45:00 PM,5 Oct 2019,,United States,,SPAM
12:42:48 PM,5 Oct 2019,,Sweden,,SPAM
1:34:14 PM,5 Oct 2019,,United States,,SPAM
1:31:58 PM,5 Oct 2019,,Canada,,SPAM
1:01:28 PM,5 Oct 2019,,United States,,SPAM
1:06:20 PM,5 Oct 2019,,Netherlands,United States,ATTACK
12:36:32 PM,5 Oct 2019,,Netherlands,United States,ATTACK
1:02:59 PM,5 Oct 2019,JS:Trojan.Cryxos.1495,Mexico,,INFECTION
12:41:09 PM,5 Oct 2019,,Slovak Republic,,SPAM
12:35:07 PM,5 Oct 2019,,United States,,SPAM
1:56:26 PM,5 Oct 2019,Trojan.LNK.Gen,Brazil,,INFECTION
1:44:55 PM,5 Oct 2019,,Denmark,,SPAM
12:33:45 PM,5 Oct 2019,VB.PwShell.13.Gen,Canada,,INFECTION
1:14:46 PM,5 Oct 2019,Application.Hacktool.KMSActivator.BU,United States,,INFECTION
1:54:21 PM,5 Oct 2019,VB:Trojan.VBA.Agent.ABP,United States,,INFECTION
1:12:35 PM,5 Oct 2019,,United States,Finland,ATTACK
1:12:00 PM,5 Oct 2019,Gen:Adware.BrowseFox.1,Trinidad and Tobago,,INFECTION
12:38:29 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:22:56 PM,5 Oct 2019,,Portugal,,SPAM
12:45:59 PM,5 Oct 2019,,United States,Germany,ATTACK
1:57:59 PM,5 Oct 2019,,United States,Belgium,ATTACK
1:13:36 PM,5 Oct 2019,,United States,,SPAM
1:09:40 PM,5 Oct 2019,JS:Trojan.Cryxos.1726,Canada,,INFECTION
12:43:25 PM,5 Oct 2019,Trojan.Ransom.WannaCryptor.H,South Africa,,INFECTION
1:49:41 PM,5 Oct 2019,Trojan.Zamg.O,United States,,INFECTION
1:09:38 PM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
1:16:11 PM,5 Oct 2019,Adware.JS.Agent.ED,Israel,,INFECTION
12:43:59 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
12:44:17 PM,5 Oct 2019,,India,,SPAM
1:24:08 PM,5 Oct 2019,,Italy,,SPAM
12:42:29 PM,5 Oct 2019,,Turkey,,SPAM
1:34:53 PM,5 Oct 2019,,United States,,SPAM
